icon,info,link,name,time,type
https://static.oschina.net/new-osc/img/favicon.ico,OSCHINA.NET 是目前领先的中文开源技术社区。我们传播开源的理念，推广开源项目，为 IT 开发者提供了一个发现、使用、并交流开源技术的平台,http://oschina.net,开源中国 ,2021-08-06,技术开发
,"红联下载提供最新最全的免费手机软件，手机游戏，PC软件下载，资源每天稳定更新，让你可以高速，安全下载到各种软件，是许多手机爱好者理想中的下载基地,红联Linux门户（www.linuxdiyf.com）还提供Linux安装教程、Linux入门教程、Linux软件更新、Linux桌面主题以及Linux命令大全更新，帮助用户更好的学习Linux。",http://linuxdiyf.com,红联Linux门户,2021-08-06,技术开发
,吾爱破解论坛致力于软件安全与病毒分析的前沿，丰富的技术版块交相辉映，由无数热衷于软件加密解密及反病毒爱好者共同维护 ,http://52pojie.cn,吾爱破解论坛,2021-08-06,技术开发
https://www.w3school.com.cn/ui2019/logo-16-red.png,全球最大的中文 Web 技术教程。,http://w3school.com.cn,w3school 在线教程,2021-08-06,技术开发
,,http://blogjava.net,BlogJava,2021-08-06,技术开发
https://g.csdnimg.cn/static/logo/favicon32.ico,"CSDN是全球知名中文IT技术交流平台,创建于1999年,包含原创博客、精品问答、职业培训、技术论坛、资源下载等产品服务,提供原创、优质、完整内容的专业IT技术开发社区.",http://csdn.net,CSDN,2021-08-06,技术开发
https://www.iteye.com/images/favicon.ico,"Java编程,Spring Struts Webwork框架深入,XMLHTTP Ajax开发,Java Web开发,Java企业应用,Java设计模式,Java开源框架,Java应用服务器,Rich Client讨论,Ruby编程,Ruby DSL开发,Ruby on rails实践,JavaScript编程,敏捷软件开发XP TDD,软件配置管理,软件测试,项目管理UML,数据库,C#/.net C/C++ Erlang/FP PHP/Linux平台,精通Hibernate",http://iteye.com,ITeye,2021-08-06,技术开发
,,http://cppblog.com,C  博客 ,2021-08-06,技术开发
,,http://www.gzjunyu.com,骏域网络,2021-08-06,技术开发
,伯乐理财网为用户提供国内外财经新闻资讯，涵盖股票、公司、财经、理财、科技、消费等频道，致力于打造最新最及时最全面的财经咨询平台。,http://blog.jobbole.com,伯乐在线,2021-08-06,技术开发
https://www.apicloud.com/img/favicon.png,国内领先低代码开发平台，提供高效的APP开发、手机APP制作与APP管理等服务。APICloud专注于APP定制、自建APP，是专业的APP在线制作平台，可定制电商购物、旅游、社区、同城、校园、直播、IoT、教育、金融、O2O、社交、新闻资讯、医疗等多类型行业的手机应用。使用HTML5技术同时制作苹果IOS、安卓Android手机APP。,http://apicloud.com,APICloud,2021-08-06,技术开发
https://visualstudio.microsoft.com/wp-content/uploads/2017/02/Microsoft-favicon.png,"Visual Studio dev tools & services make app development easy for any platform & language. Try our Mac & Windows code editor, IDE, or Azure DevOps for free.",http://visualstudio.com,Visual Studio,2021-08-06,技术开发
,"安卓乐园(520apk.com)为大家提供好玩的安卓游戏,免费安卓软件下载,安卓应用市场合集,想玩apk游戏就来安卓乐园。",http://520apk.com,安卓乐园,2021-08-06,技术开发
,脚本精灵，手机上的游戏按键辅助工具，通过简单的游戏脚本，为你实现游戏代练、游戏刷分和手机游戏工作室的挂机等服务。,http://jbelf.com,脚本精灵官网,2021-08-06,技术开发
,,http://vckbase.com,VC知识库 ,2021-08-06,技术开发
https://www.metinfo.cn/favicon.ico?1552370753,"MetInfo是一款适合企业建站的开源免费CMS建站系统,10年老品牌,支持6种小程序,响应式布局,可视化编辑,SEO友好,支持多语言,网站模板丰富。",http://metinfo.cn,MetInfo,2021-08-06,技术开发
,"photoshop教程论坛是一个教你从零开始学习ps的ps论坛,ps论坛提供ps教程和ps笔刷、字体下载、PSD模板下载，ps非主流教程和免费photoshop教程下载;做最好的ps论坛！ ",http://bbs.16xx8.com,ps教程论坛,2021-08-06,技术开发
,"Json中文网致力于在中国推广Json,并提供相关的Json解析、验证、格式化、压缩、编辑器以及Json与XML相互转换等服务",http://json.cn,Json中文网,2021-08-06,技术开发
http://www.outofmemory.cn/zb_users/theme/ZCMS/style/favicon_demo.ico,首页网站描述,http://www.outofmemory.cn,内存溢出,2021-08-06,技术开发
https://s5.51cto.com/oss/202010/13/fa4588900383b7f5386d4e0ff11830ca.ico,51CTO开发频道是IT开发技术领域的知名技术门户。主要内容包括架构设计、项目管理、编程语言、开发工具、大数据等多个领域，为广大IT专业技术人员提供丰富的技术文章及专题资源。开发频道用户涵盖程序员、架构师、项目经理和企业CTO等不同层次，在整个中国开发技术领域起到信息传播和服务的平台作用。,http://developer.51cto.com,51CTO开发频道,2021-08-06,技术开发
,牛商网全网智能营销云平台为企业提供营销型网站建设、网站设计开发、网站建站制作、网络营销培训、网络营销解决方案网站代运营等营销服务，打造全网智能营销云平台，成为数字营销全案服务商！,http://nsw88.com,牛商网,2021-08-06,技术开发
,"PageAdmin CMS是基于.Net的网站内容管理系统,安全、稳定、灵活,为企业、学校、政府提供企业级的内容管理解决方案。",http://pageadmin.net,PageAdmin网站管理系统,2021-08-06,技术开发
https://blog.didispace.com/images/favicon.ico,本站是程序猿DD（翟永超）的技术分享博客。内容涵盖Java后端技术、Spring Boot、Spring Cloud、微服务架构、运维开发、系统监控等相关的研究与知识分享。,http://blog.didispace.com,程序猿DD,2021-08-06,技术开发
https://s5.51cto.com/oss/202010/13/fa4588900383b7f5386d4e0ff11830ca.ico,51CTO移动开发频道，为智能手机和移动设备的应用开发者提供Android、iPhone、Windows Phone、MeeGo、Ophone、Widget 等多个移动平台的技术知识与资讯，融合移动开发领域的技术专家和厂商，提供技术趋势的方向性指引与行业发展分析。,http://mobile.51cto.com,51CTO移动开发频道,2021-08-06,技术开发
http://redis.cn/images/favicon.png,CRUG网站是redis的标准中文翻译网站，下载安装redis 6.0.6最新版，Redis客户端方式、Redis常用命令（commands）都在帮助手册里，阅读Redis官方文档、教程、教材，社区里了解更多redis信息，如： 数据类型、持久化、主从配置、集群配置、性能测试等等。,http://redis.cn,redis中文网,2021-08-06,技术开发
,,http://eoeandroid.com,优亿开发,2021-08-06,技术开发
https://www.jeasyui.net/Application/Home/View/Public/img/favicon.ico,jQuery EasyUI是一组基于jQuery的UI插件集合，而jQuery EasyUI的目标就是帮助web开发者更轻松的打造出功能丰富并且美观的UI界面。开发者不需要编写复杂的javascript，也不需要对css样式有深入的了解，开发者需要了解的只有一些简单的html标签。,http://jeasyui.net,JQuery EasyUI中文网,2021-08-06,技术开发
https://www.linuxidc.com/favicon.ico,Linux公社(www.linuxidc.com)是专业的Linux系统门户网站，实时发布最新Linux资讯，包括Linux、Ubuntu、Fedora、RedHat、红旗Linux、Linux教程、Linux认证、SUSE Linux、Android、Oracle、Hadoop等技术。,http://linuxidc.com,Linux公社,2021-08-06,技术开发
,鸿鹄网 ,http://hh010.com,鸿鹄网,2021-08-06,技术开发
,海兰信2001年成立，2010在深圳证券交易所上市，股票代码300065，是国内唯一具备“智能船舶+海洋立体监测”实施能力的上市公司。公司总部位于北京环保科技园，在上海、南通、武汉、广东、海南三沙等地设有分支机构，在德国、新加坡、俄罗斯、加拿大等地设有子公司及研发机构。产品同时面向民用和军标市场，业务范围覆盖智能航海领域以及海洋信息化领域。,http://www.highlander.com.cn,海兰信,2021-08-06,技术开发
https://www.doit.com.cn/favicon.ico,DOIT是百易传媒旗下的中国数据智能产业媒体与创新服务平台，聚焦以数据为核心的商业创新与产业升级，重点关注智能计算、智能数据、智能网络、AI、云计算等技术领域。,http://doit.com.cn,中国IT应用门户,2021-08-06,技术开发
,【数商云】是一家企业级电子商务网站开发服务商，拥有成熟的电商网站设计、电商平台建设团队，专注于为企业级商家提供最佳的商城网站系统搭建（B2B电商商城系统、B2B2C电商系统、B2C商城建设、供应商管理系统、供应链系统、等）、电商大数据平台搭建及电商系统解决方案服务；商城网站建设全平台采用Java技术框架开发，系统安全、高效、稳定，扩展性强，支持高并发量。,http://www.shushangyun.com,数商云,2021-08-06,技术开发
,软件项目交易网致力于软件行业的项目外包和软件定制开发信息的提供、为项目需求方和软件开发人才提供一个方便快捷的软件外包平台。汇集了优秀软件开发公司和软件外包公司，是您值得信赖的项目交易平台.,http://sxsoft.com,软件项目交易网,2021-08-06,技术开发
,深圳天源迪科,http://www.tydic.com,天源迪科,2021-08-06,技术开发
,凡科网，全新网络整合营销平台，免费提供自助建站、网站建设公司、微信小程序开发平台等营销工具推广服务，免费提供网站模板、小程序模板、商城模板等模板资源，拥有2000万+流量入口，精选优质服务商，7*8在线服务；四大搜索覆盖，快速上线，全网曝光，助力商家完成营销目标。,http://faisco.com,凡科,2021-08-06,技术开发
http://www.aseoe.com/favicon.ico,爱思资源网 - 专注web前端开发与php编程设计，包括web前端开发教程、书籍、api手册、前端框架、前端面试题、前端问答、前端培训以及一些系列前端开发资源分享，是一个专业技术交流、资源共享的web前端开发工程师平台！,http://aseoe.com,爱思资源网,2021-08-06,技术开发
,"深圳市编玩边学教育科技有限公司，成立于2014年,倡导“编”玩边学、寓教于乐的教学理念，搭建完善的 青少年编程成长体系，少儿编程排行榜,少儿编程怎么样,少儿编程多少钱一节课,少儿编程加盟相关问题欢迎前来 咨询. ",http://www.codepku.com,编玩边学,2021-08-06,技术开发
,助君网络是一家专注互联网基础服务的综合性营销与设计公司，专注企业官网设计、集团与上市公司网站制作、关键词排名优化、seo营销推广等业务。具有完善的网页设计、网站开发、seo服务流程，在高端网站制作与seo优化排名领域具有较高知名度，我们希望用我们的热情与爱，服务好每一位客户。,http://www.cnjunnet.com,助君网络,2021-08-06,技术开发
,畅享网，是第三方IT服务平台模式的创立者，被公认为企业级信息技术领域最具影响力的第三方IT服务平台，截止2013年底，畅享网拥有400余万实名制 的注册用户及近2000家经认证的IT厂商，帮助管理人加速职业发展，提供信息化规划、IT总包、供应商选型、IT监理、开发维护外包、评估维权等服 务，为IT厂商提供高价值的企业客户，从而降低IT交易的成本，促进多方共赢，推动我国信息化的发展。畅享网是上海市“专精特新”企业、软件企业、上海市和浦东新区的中小企业公共服务机构，曾多次获得市级及以上的资金支持及“优秀网站”、“隐形冠军”、“创新企业”等荣誉称号。,http://vsharing.com,畅享网,2021-08-06,技术开发
http://www.2zzt.com/favicon.ico,"wordpress主题站爱找主题为大家提供各种wordpress主题下载,分享最及时好看的wordpress主题,wordpress模板,wordpress企业主题等信息,找wordpress主题就来爱找主题。",http://2zzt.com,wordpress主题,2021-08-06,技术开发
http://www.sunline.cn/u_file/fileUpload/2021-08/02/202108021709.png,"长亮科技(股票代码300348)是全球金融科技解决方案服务商,800+金融机构正在使用长亮科技的核心系统、大数据、互联网金融、风险管理、财务管理等解决方案。长亮科技秉持“长于专业 亮在服务”的理念，因业务理解深刻、实施经验丰富、创新基因活跃而赢得客户信赖，在行业内保持高中标率及市场占有率。未来，长亮科技将持续引领金融科技创新，，用中国金融科技的力量推动全球金融业务数字化变革。",http://sunline.cn,深圳市长亮科技股份有限公司,2021-08-06,技术开发
https://www.5kcrm.com/public/static/index/images/favicon.ico,"悟空CRM,开源免费CRM,智能化移动在线CRM系统.整合HR人力资源系统+进销存+财务管理,构建新一代CRM客户关系管理系统,助力企业业绩增长.CRM试用热线:400-0812-558",http://www.5kcrm.com,悟空软件,2021-08-06,技术开发
,行业研究相关资讯内容,http://field.10jqka.com.cn,同花顺行业频道,2021-08-06,技术开发
http://www.xingduoyueming.com/static/favicon.ico,星多月明科技_专注在线教育领域整站的部署、开发、定制、搭建。提供需求分析、开发方案制定、网站设计图、功能开发、网站上线、维护升级等网站搭建的一站式服务。涵盖学习网校系统、测评考试系统、教务管理系统、企业内训系统、B2B2C平台系统、品牌官网等。,http://www.xingduoyueming.com,星多月明,2021-08-06,技术开发
,,http://php-open.com,PHP开源大全,2021-08-06,技术开发
,"专研SEO优化百度快速排名算法将关键词排名优化到搜索引擎首页,星乐优化是一家网站优化网站建设开发制作网络营销推广公司,专业服务于关键词优化,整站优化,网站优化为企业提供基础建设和网站流量排名。",http://www.xingleseo.com,网站seo排名优化,2021-08-06,技术开发
http://www.me-game.com/favicon.ico,2002年成立至今，扬讯专注并积累了雄厚的移动互联网的产品设计和发行能力。 拥有《征途口袋版》、《龙之谷》、《奥特曼》、《仙逆》、《哆啦A梦》等顶级IP，7大游戏工作室，百万日活跃《知趣天气》等自有推广流量的领先移动互联公司。2013年成为中国第一家在新三板挂牌的移动互联网公司,http://www.me-game.com,扬讯科技,2021-08-06,技术开发
"https://cn.msi.com:443/favicon.ico?ver=201902""",,http://msi.com,微星官网,2021-08-06,技术开发
http://bbs.hx95.com/ /static/images/favicon.ico,冰阔落导航提供最快捷的资源平台，让你迅速找到想要的资源，准确又方便快捷,http://bbs.hx95.com,华夏联盟论坛,2021-08-06,技术开发
,亿库模板主要收集一些图片素材、设计模板、办公文档、手抄小报、网站模板、网页特效、免抠元素、高清背景、矢量素材、插画配图等供大家免费下载，为广大平面设计师和开发工程师节约不少的时间,http://www.ekumb.com,亿库模板,2021-08-06,技术开发
https://www.hlhjapp.com/static/youyi/images/title/favicon.ico,"游易为app提供聚合接入广告,小程序和h5广告联盟,app测试,解决测试问题;app上架,超级签名,小程序上架为上线上架应用商店提供帮助;软件著作权,软著办理,电信增值业务许可,icp许可,网络文化经营许可证,文网文,游戏版号,icp备案,安全评估报告和网安备案代办申请登记办理;app交易平台,app买卖,小程序交易,源码交易是一个交易市场;aso,应用商店优化为运营推广助力;游戏出海,应用出海占领全球市场，为全球移动开发者提供专业的产品及服务。",http://www.hlhjapp.com,游易,2021-08-06,技术开发
,,http://tyuyan.com,TC官网,2021-08-06,技术开发
https://lf3-cdn-tos.bytescm.com/obj/static/xitu_juejin_web//static/favicons/favicon-32x32.png,"掘金是一个帮助开发者成长的社区,是给开发者用的 Hacker News,给设计师用的 Designer News,和给产品经理用的 Medium。掘金的技术文章由稀土上聚集的技术大牛和极客共同编辑为你筛选出最优质的干货,其中包括：Android、iOS、前端、后端等方面的内容。用户每天都可以在这里找到技术世界的头条内容。与此同时,掘金内还有沸点、掘金翻译计划、线下活动、专栏文章等内容。即使你是 GitHub、StackOverflow、开源中国的用户,我们相信你也可以在这里有所收获。",http://juejin.im,掘金技术社区,2021-08-06,技术开发
http://www.myexceptions.net/r/cms/www/red/img/favicon.ico,Exception是软件开发中经常遇到的程序错误，我的异常网提供权威的软件开发程序错误解决方案，欢迎您的到来。,http://myexception.cn,我的异常网,2021-08-06,技术开发
,"厦门网站建设公司创易网络专注高端、营销、企业平台官网优化、响应式网站建设,网站设计,专业网站制作、app开发、小程序托管运维等为企业客户提供一站式网络解决方案，给客户最新的互联网理念。从网站结构的规划UI设计到用户体验提高，力求做到极致完美。",http://0592ui.com,厦门创易网,2021-08-06,技术开发
,Flutter 是 Google 开源的 UI 工具包，帮助开发者通过一套代码库高效构建多平台精美应用，支持移动、Web、桌面和嵌入式平台。本网站提供 Flutter 开发资源列表，包括镜像、中文文档、问答、教程等。,http://flutter.cn,Flutter 中国,2021-08-06,技术开发
https://www.e253.com/App/Modules/Index/Tpl/__PUBLIC__/images/favicon.ico,"云通讯PaaS平台,拥有专业的短信验证码平台,三网合一端口号,致力于为客户提供优质的106短信群发平台,国际短信,语音验证码,App、网站短信接口等服务。免费试用,系统广泛应用于用户注册、密码找回、登陆保护等场景。",http://www.e253.com,云通讯paas平台,2021-08-06,技术开发
https://rengwuxian.com/favicon.png,扔物线学堂，最新安卓基础和进阶技术视频文章分享，帮助你更好的学习安卓开发，Kotlin开发。内容包括：Android、Kotlin、Jetpack、Compose 等。码上开学，hencoder，kaixue.io。,http://www.rengwuxian.com,扔物线,2021-08-06,技术开发
//img6.wsimg.com/ux/favicon/android-icon-192x192.png,待售着陆页面,http://simproit.com,东莞先普网络,2021-08-06,技术开发
,"兄弟手游网为各位用户提供热门新鲜的手机游戏、海量的实用app,精准的游戏分类，精心的游戏推荐，及时更新的热点游戏和手机app，想要下载更多手机应用来这里就够了。",http://lampbrother.net,LAMP兄弟连,2021-08-06,技术开发
https://www.themepark.com.cn/wp-content/uploads/2021/03/cropped-fa-32x32.jpg,WEB主题公园专注于高端wordpress企业主题，wordpress建站视频教程，提供公司官网建设的最佳解决方案，高端大气的动画设计以及HTML企业展示模板，最低成本建设高大上的网站。,http://www.themepark.com.cn,WEB主题公园,2021-08-06,技术开发
https://www.liangzl.com/img/favicon.ico,"供了Java面试题宝典,编程的基础技术教程, 介绍了HTML、Javascript，Java，Ruby , MySQL等各种编程语言的基础知识。 同时本站中也提供了大量的在线实例，通过实例，您可以更好的学习编程。..",http://www.liangzl.com,it技术,2021-08-06,技术开发
,"TPshop搜豹商城-优秀免费开源商城系统(微信商城+小程序商城+分销商城)电子商务商城网店购物系统开发,三级分销商城网站建设,网上商城系统,B2B,B2C,B2B2C,多用户商城系统，社交电商新零售系统",http://www.tp-shop.cn,tpshop商城系统,2021-08-06,技术开发
,模板王JS网页特效下载频道，可进行JS网页特效查询、下载。,http://js.mobanwang.com,模板王JS网页特效,2021-08-06,技术开发
,吾爱漏洞，国内最专业的网络黑客攻防技术学习基地，免费最新的黑客教程分享！,http://www.52bug.cn,吾爱漏洞,2021-08-06,技术开发
https://codeigniter.org.cn/assets/images/ci-icon.png,CodeIgniter: 帮助你编写 Web 应用程序的敏捷开源 PHP 框架,http://www.codeigniter.org.cn,CodeIgniter中国,2021-08-06,技术开发
http://www.jiusi.net/site/favicon.ico,九思软件为中国高端OA系统知名品牌，注册资金5000万，核心团队从业近二十年，已为几百万终端用户提供专业OA系统，OA办公系统，OA办公自动化系统的咨询建设服务，提供OA办公系统解决方案和OA办公自动化系统开发建设，荣获OA行业“中国管理软件领军企业”、“中国高端协同OA办公系统第一品牌”等多项荣誉。,http://www.jiusi.net,九思协同软件有限公司,2021-08-06,技术开发
http://www.yunweipai.com/wp-content/themes/zYwp/favicon.ico,"成立于2015年，运维派是国内最早成立的IT运维技术社区，专业Linux云计算学习教程,devops工具下载站，致力于为运维相关领域的工程师打造一个良好的学习交流平台。深度剖析国内运维业内动态，分享DevOps、自动化运维、智能运维等优秀实践，帮助运维人员提升技能和规划职业发展路线。",http://www.yunweipai.com,运维派,2021-08-06,技术开发
,"织梦无忧官网(dedecms51.Com)专注dedecms模板制作及整合.包括织梦模板,织梦免费模板,dede模板,dede源码等响应式网站模板以及dede插件教程,服务QQ：875683358!",http://www.dedecms51.com,织梦无忧,2021-08-06,技术开发
https://www.cadhome.com.cn/wp-content/uploads/12-22.png,"CAD之家为您提供最新CAD软件免费下载,二三维CAD快速制图设计学习教程,免费共享CAD、CAM、CAE、图文视频教程，致力于机械、建筑、电子、装修等设计师的免费学习资源网站。",http://www.cadhome.com.cn,CAD之家,2021-08-06,技术开发
https://www.yibaixun.com/favicon.ico,,http://www.yibaixun.com,易百讯,2021-08-06,技术开发
,威言威语，一个专注互联网产品，研究前端技术，探讨计算机应用，分享学习与生活的技术博客，作者小威(William)。,http://weisay.com,威言威语,2021-08-06,技术开发
https://thumbor.apuscn.com/imageView/apusapps/images/icon-apus-launcher.png,"APUS系统包括：APUS桌面, APUS 浏览器, APUS超级加速, 应用雷达, 消息中心, 手电筒等等。加速你的手机，为安卓用户带来更好的使用体验。",http://www.apusapps.com,APUS,2021-08-06,技术开发
https://api.yozocloud.cn/static/favicon.ico,"永中云转换提供文档在线预览SaaS服务，提供文档在线预览接口，将Word,Excel,PPT,压缩文件等格式转换为html，助力不同网站（系统）实现在线文档预览功能",http://api.yozocloud.cn,永中云转换,2021-08-06,技术开发
,,http://open.baidu.com,百度开放平台,2021-08-06,技术开发
https://www.codemao.cn/favicon.ico,编程猫专注于青少年编程教育，提供图形化编程课、python编程课等在线编程课程。这里有源码编辑器kitten、移动创作工具nemo，这里有少儿编程在线教育体验课、幼儿编程启蒙课和小学生学编程游戏课程，想了解少儿编程机构排名，编程猫怎么收费，编程猫课程多少钱，就到编程猫官网。,http://www.codemao.cn,编程猫,2021-08-06,技术开发
,,http://cn.cocos2d-x.org,Cocos引擎中文官网,2021-08-06,技术开发
,游戏缘是一家免费提供手机游戏下载的网站，包含当前手游市场上最受欢迎的手机游戏、手机软件，还有手机游戏排行榜、安卓游戏排行榜、好玩的手机游戏推荐等相关内容，下载手机游戏就来游戏缘。,http://appcuz.com,Discuz超级管家,2021-08-06,技术开发
,,http://kqj123.com,北京中控科技,2021-08-06,技术开发
https://www.sucaihuo.com/Public/images/favicon.ico,"素材火源码社区提供大量商业源码,小程序源码,php网站源码,是开发者必上的商业源码网社区",http://www.sucaihuo.com,素材火,2021-08-06,技术开发
,"飘花电影网,飘花电影网最好看的韩国电影在线观看,飘花电影网电影在线观看,飘花电影网最新热门电影",http://gbin1.com,GBin1.com,2021-08-06,技术开发
,,http://lupaworld.com,LUPA开源社区,2021-08-06,技术开发
,爱毒霸交流论坛版块，这里讨论包含相关的问题，方便用户定位查找。 ,http://bbs.liebao.cn,猎豹浏览器官方论坛,2021-08-06,技术开发
,程序员的生活，程序员的事业，程序员的爱情，程序员的故事，程序员的悲哀，程序员的幸福，程序员的新闻，程序员的讨论，程序员的技术，程序员的家园，程序员的编程等,http://aqee.net,外刊IT评论,2021-08-06,技术开发
,Web系统架构与底层研发,http://zyan.cc,张宴的博客 ,2021-08-06,技术开发
,【建设会赚钱的网站】北京云无限公司专注企业营销型网站制作、品牌网站设计、APP开发定制及网站优化服务。云无限是北京专业的SEO优化公司，帮助企业通过SEO核心技术提升关键词排名。,http://yunwuxian.net,云无限,2021-08-06,技术开发
http://www.yunzhuan.com/favicon.ico,云赚公益平台是就业公益平台，提供威客兼职、网络兼职任务、网站推广、云赚送电费、云赚打码等威客公益任务，是中国首个威客公益平台！真正让您实现居家就业梦想！,http://yunzhuan.com,云赚,2021-08-06,技术开发
https://www.wpyou.com/favicon.ico,,http://wpyou.com,WPYOU,2021-08-06,技术开发
,手機及電腦軟硬體討論為主，兼具人文與娛樂，量多質精的3C綜合資源論壇。 ,http://microduo.tw,微剋多技术论坛,2021-08-06,技术开发
,"【国家高新技术企业】千助,北京网站建设领跑者,10年专注高端网站建设,网页设计联盟金牌企业,自主研发13项软件著作权.有针对性的提供北京网站建设报价和方案.网站建设咨询: 4006-123-011",http://1000zhu.com,千助北京网站建设公司,2021-08-06,技术开发
http://www.dywt.com.cn/favicon.ico,,http://eyuyan.com,易语言汉语编程官方站,2021-08-06,技术开发
,,http://itokit.com,it动力,2021-08-06,技术开发
//p1.ssl.qhimg.com/t0103231e38e0b190b0.ico,,http://renew.360.cn,360系统重装大师,2021-08-06,技术开发
,,http://open.unionpay.com,中国银联开放平台,2021-08-06,技术开发
,首页 ,http://www.cgdream.com.cn,CG织梦网,2021-08-06,技术开发
https://jifen.2345.com/favicon.ico,,http://jifen.2345.com,2345王牌技术员联盟,2021-08-06,技术开发
,,http://cnitblog.com,IT博客,2021-08-06,技术开发
,"注册即可免费体验管家婆服务,包教包会+一对一技术指导。提供免费体验及优质的售后服务,值得信赖。详询0571-83865188",http://gjprj.cn,管家婆软件官网,2021-08-06,技术开发
https://my.liyunde.com/wp-content/uploads/2015/09/cropped-weixin640-32x32.png,,http://liyunde.com,世界朋友,2021-08-06,技术开发
,,http://egret.com,白鹭引擎,2021-08-06,技术开发
//static.nodejs.cn/_static/img/favicon.png,Node.js 是一个基于 Chrome V8 引擎的 JavaScript 运行环境。Node.js 使用了一个事件驱动、非阻塞式 I/O 的模型，使其轻量又高效。Node.js 的包管理器 npm，是全球最大的开源库生态系统。,http://nodejs.cn,Node.js中文网,2021-08-06,技术开发
